0,0,2019-04-16 16:47:04.106981
0,7.999999999999998,2019-04-16 16:47:22.505636
0,-1.1416388566582185,2019-04-16 16:47:40.843986
0,1.6707121640696627,2019-04-16 16:47:58.983373
0,-8.88256724370337,2019-04-16 16:48:16.328450
0,3.2142743508081963,2019-04-16 16:48:35.104956
0,-14.02400662837561,2019-04-16 16:48:53.583609
0,6.179907057223518,2019-04-16 16:49:11.283526
0,36.86804142688428,2019-04-16 16:49:29.690368
0,19.59920837222915,2019-04-16 16:49:48.587600
0,-2.246603176111627,2019-04-16 16:50:07.000324
0,-29.064789295954398,2019-04-16 16:50:24.856748
0,-1.2554359745150094,2019-04-16 16:50:43.131972
0,27.040847077463987,2019-04-16 16:51:01.435405
0,32.279971000424446,2019-04-16 16:51:16.811733
0,2.2540994526782967,2019-04-16 16:51:34.678136
0,-26.07273789196365,2019-04-16 16:51:53.148309
0,-18.42915994175982,2019-04-16 16:52:11.781138
0,7.934993556412714,2019-04-16 16:52:30.049397
0,10.642352565920056,2019-04-16 16:52:47.811910
0,-19.015316839819846,2019-04-16 16:53:06.109080
0,-17.089993914431933,2019-04-16 16:53:26.493503
0,-8.81783108129487,2019-04-16 16:53:44.658003
0,0,2019-04-16 16:54:38.219974
0,20.52487996217974,2019-04-16 16:54:55.860719
0,26.1828744721901,2019-04-16 16:55:14.325220
0,13.233691508450697,2019-04-16 16:55:31.985610
0,24.597225249827456,2019-04-16 16:55:50.431234
0,27.446985296366137,2019-04-16 16:56:09.121836
0,21.997815895631796,2019-04-16 16:56:26.006355
0,6.068508516263531,2019-04-16 16:56:44.888072
0,-9.80605337653153,2019-04-16 16:57:02.558114
0,16.07650434856729,2019-04-16 16:57:21.018680
0,16.594047547760407,2019-04-16 16:57:39.211820
0,9.915019101554597,2019-04-16 16:57:57.064049
0,9.166091947189145,2019-04-16 16:58:15.550818
0,21.569540281402503,2019-04-16 16:58:34.035095
0,11.958135521666655,2019-04-16 16:58:51.708763
0,-0.8833711065992134,2019-04-16 16:59:09.440300
0,25.69812090092597,2019-04-16 16:59:27.727168
0,27.767838920044348,2019-04-16 16:59:42.910354
0,18.956170683463988,2019-04-16 17:00:02.305169
0,-1.20499295609752,2019-04-16 17:00:21.910550
0,8.808140280371255,2019-04-16 17:00:39.734597
0,7.641883846372949,2019-04-16 17:00:57.852301
0,9.808629988750688,2019-04-16 17:01:15.644328
0,12.428524887441892,2019-04-16 17:01:33.537503
0,-12.337267850142123,2019-04-16 17:01:51.696241
0,-3.97751573341192,2019-04-16 17:02:09.790689
0,-4.4078478725503345,2019-04-16 17:02:27.499043
0,6.857012260197724,2019-04-16 17:02:46.811915
0,-2.369522054016265,2019-04-16 17:03:04.748764
0,-16.230782732133655,2019-04-16 17:03:23.231362
0,4.712680134241502,2019-04-16 17:03:41.290146
0,-18.42154568919461,2019-04-16 17:03:59.549840
0,11.818305165851157,2019-04-16 17:04:17.404379
0,6.22173713014849,2019-04-16 17:04:35.962707
0,10.407548574068556,2019-04-16 17:04:53.588298
0,18.850421451851602,2019-04-16 17:05:11.463029
0,37.879787006010616,2019-04-16 17:05:28.941581
0,-20.700396597406236,2019-04-16 17:05:47.185512
0,24.204981779759642,2019-04-16 17:06:04.887895
0,18.33810564783453,2019-04-16 17:06:22.796227
0,-0.6004865217159363,2019-04-16 17:06:40.837669
0,8.376233783736659,2019-04-16 17:06:58.848251
0,-0.2667372229716243,2019-04-16 17:07:16.421375
0,14.718134008277142,2019-04-16 17:07:34.325551
0,-22.560263501039646,2019-04-16 17:07:52.028405
0,6.57204537564342,2019-04-16 17:08:10.180473
0,8.678716309778782,2019-04-16 17:08:27.792049
0,28.83582638470957,2019-04-16 17:08:45.951065
1,99.01619958670892,2019-04-16 17:09:03.639824
0,-8.853583584346623,2019-04-16 17:09:22.028203
0,8.327856225355958,2019-04-16 17:09:40.064430
0,19.312649153754208,2019-04-16 17:09:57.716222
0,10.437366357790271,2019-04-16 17:10:16.005032
0,-4.331009931736578,2019-04-16 17:10:34.132091
0,-10.668922563013481,2019-04-16 17:10:51.869118
0,0.6870041244618363,2019-04-16 17:11:10.302203
0,-11.607881008493905,2019-04-16 17:11:27.766377
1,102.86354248170075,2019-04-16 17:11:46.040645
0,25.273517279471342,2019-04-16 17:12:03.590140
0,54.7037589799664,2019-04-16 17:12:20.857688
0,-4.342062000107788,2019-04-16 17:12:38.670475
0,-20.845589692579786,2019-04-16 17:12:56.918401
0,0.9627796865127465,2019-04-16 17:13:16.321758
0,-1.7699062234138196,2019-04-16 17:13:34.557121
0,-1.5930467578441778,2019-04-16 17:13:52.635935
0,23.552676677278598,2019-04-16 17:14:10.895227
0,0.021894896565072486,2019-04-16 17:14:30.314018
0,-0.5388892324484935,2019-04-16 17:14:48.438229
0,8.481091490213505,2019-04-16 17:15:06.352598
0,-8.00547470938588,2019-04-16 17:15:24.595276
0,3.522537376509103,2019-04-16 17:15:41.930703
0,-17.1033129035372,2019-04-16 17:15:59.818071
0,-0.5743160767463777,2019-04-16 17:16:17.900336
0,-7.213144216859909,2019-04-16 17:16:36.089059
0,12.074835581836435,2019-04-16 17:16:53.577421
0,23.34274483962563,2019-04-16 17:17:11.291360
0,-47.62905772204994,2019-04-16 17:17:29.811777
0,-19.85405214445315,2019-04-16 17:17:48.163684
0,2.511126646413814,2019-04-16 17:18:05.760833
0,-22.656252861099404,2019-04-16 17:18:23.670999
1,84.98004411314835,2019-04-16 17:18:41.592916
1,91.36829042071653,2019-04-16 17:18:59.882939
0,9.124808159214172,2019-04-16 17:19:17.779307
0,2.2164956357164023,2019-04-16 17:19:35.456318
0,23.148992045151488,2019-04-16 17:19:53.772086
0,20.19563768643935,2019-04-16 17:20:12.213154
0,5.388644402980063,2019-04-16 17:20:29.999095
0,-18.480857416953818,2019-04-16 17:20:48.333779
0,9.706751797324124,2019-04-16 17:21:06.181591
0,14.001228700330675,2019-04-16 17:21:24.741836
0,22.530694523778564,2019-04-16 17:21:42.333968
0,8.938009308763043,2019-04-16 17:21:59.762335
0,22.748679795514043,2019-04-16 17:22:14.896033
0,-3.110774861390418,2019-04-16 17:22:33.331607
0,20.43322337545928,2019-04-16 17:22:51.213550
0,16.952960199311914,2019-04-16 17:23:09.272232
0,16.118720907856993,2019-04-16 17:23:27.372914
0,-2.555341190695934,2019-04-16 17:23:45.697399
0,28.25912791783619,2019-04-16 17:24:03.233528
0,-7.627288235674442,2019-04-16 17:24:21.124209
0,26.866106193269438,2019-04-16 17:24:37.963688
0,0.18200669216786025,2019-04-16 17:24:56.161996
0,-9.145785464372395,2019-04-16 17:25:13.960012
0,5.3821568043767005,2019-04-16 17:25:33.358885
0,-10.25549877758938,2019-04-16 17:25:51.196216
0,10.659708787081478,2019-04-16 17:26:09.539253
0,26.18333133122667,2019-04-16 17:26:28.682921
0,-16.937389427969002,2019-04-16 17:26:48.135964
0,35.60783669592422,2019-04-16 17:27:06.381570
0,5.9042146605411325,2019-04-16 17:27:24.633673
0,-26.075831028687478,2019-04-16 17:27:42.155390
0,11.680654920056675,2019-04-16 17:28:01.652258
0,-12.111546814433105,2019-04-16 17:28:20.100186
0,-10.591218968886636,2019-04-16 17:28:38.441087
0,17.97272719756622,2019-04-16 17:28:56.431546
0,-10.300977874093729,2019-04-16 17:29:14.087575
0,-26.172341683761466,2019-04-16 17:29:32.159543
0,-37.70614749016528,2019-04-16 17:29:50.649038
0,17.505676015193018,2019-04-16 17:30:08.441987
0,1.9614333977868128,2019-04-16 17:30:26.605001
1,95.10498068076063,2019-04-16 17:30:44.374161
0,-0.07570550469179693,2019-04-16 17:31:02.983239
0,-7.157073198897834,2019-04-16 17:31:20.542811
0,-2.579298881398099,2019-04-16 17:31:38.440847
0,15.392042508935049,2019-04-16 17:31:56.502822
0,-0.6968440435728738,2019-04-16 17:32:14.910231
0,10.935445594825204,2019-04-16 17:32:32.623717
0,-20.855607720116456,2019-04-16 17:32:50.975475
0,18.33411643365833,2019-04-16 17:33:08.932080
0,25.12866246946176,2019-04-16 17:33:27.250652
0,-0.9994627989343776,2019-04-16 17:33:44.968419
0,-7.197936408054783,2019-04-16 17:34:02.857878
0,-8.938933669625946,2019-04-16 17:34:20.634988
0,-27.58032047089847,2019-04-16 17:34:38.900996
