1,-395.32574064457754,2019-04-26 17:18:49.803513
1,-367.7162811503468,2019-04-26 17:19:07.258263
0,-472.0052838694159,2019-04-26 17:19:24.683176
1,-381.400482937574,2019-04-26 17:19:42.206503
1,-363.8478895726302,2019-04-26 17:19:59.622484
0,-427.7957400417212,2019-04-26 17:20:17.602720
0,-477.1549110155449,2019-04-26 17:20:34.806663
0,-463.32103060650337,2019-04-26 17:20:52.182011
1,-375.98981229430194,2019-04-26 17:21:09.841075
0,-490.30228439640774,2019-04-26 17:21:27.478312
1,-395.49091042847925,2019-04-26 17:21:45.033111
1,-397.15813268250236,2019-04-26 17:22:02.506293
0,-504.4608090350918,2019-04-26 17:22:20.262316
1,-406.7266637854025,2019-04-26 17:22:37.641634
0,-509.1913479533153,2019-04-26 17:22:55.166612
2,-264.08890166465784,2019-04-26 17:23:13.953120
2,-270.3402789214723,2019-04-26 17:23:31.243232
1,-346.96451100856206,2019-04-26 17:23:48.869502
0,-471.32165078296157,2019-04-26 17:24:06.126556
0,-449.78930566515345,2019-04-26 17:24:23.977247
1,-374.13058319928564,2019-04-26 17:24:41.496965
1,-364.86947401837017,2019-04-26 17:24:59.790566
1,-384.5225074902844,2019-04-26 17:25:16.998321
6,111.98362056127559,2019-04-26 17:25:34.035886
1,-367.71945571363545,2019-04-26 17:25:51.624560
1,-394.2284488900207,2019-04-26 17:26:11.225222
0,-455.9534731526488,2019-04-26 17:26:28.354101
1,-373.7584597228107,2019-04-26 17:26:45.664484
1,-375.8224420879137,2019-04-26 17:27:03.251433
2,-314.9828403250601,2019-04-26 17:27:21.199694
3,-205.11199416307704,2019-04-26 17:27:38.722839
1,-391.48923101788534,2019-04-26 17:27:56.064592
3,-154.13360248633893,2019-04-26 17:28:13.241045
4,-53.7997153804635,2019-04-26 17:28:30.633694
2,-269.24372219207436,2019-04-26 17:28:47.902668
3,-147.69401990219222,2019-04-26 17:29:05.567387
1,-361.4692906310692,2019-04-26 17:29:23.232174
1,-336.13850194456023,2019-04-26 17:29:41.129018
2,-271.4083052545514,2019-04-26 17:29:58.645504
2,-260.507144315464,2019-04-26 17:30:16.034650
3,-195.27303415140673,2019-04-26 17:30:33.316070
3,-212.5647323411037,2019-04-26 17:30:50.755466
4,-59.259863780877055,2019-04-26 17:31:07.994890
4,-85.55458487341545,2019-04-26 17:31:25.877128
1,-376.41686473797176,2019-04-26 17:31:43.466863
3,-191.30289073422983,2019-04-26 17:32:00.767955
1,-392.3209417087121,2019-04-26 17:32:18.563854
6,153.49078606141475,2019-04-26 17:32:36.086214
