,,,,,
,,,,,
11,20,1,1,151,51:14.6
,,,,,
20,25,1,1,71,51:57.9
,,,,,
16,23,1,1,79,52:40.5
,,,,,
17,23,1,1,95,53:25.7
,,,,,
17,18,1,1,119,54:13.0
,,,,,
28,18,1,1,47,54:54.9
,,,,,
7,23,1,1,79,55:39.8
,,,,,
28,24,1,1,63,56:24.5
,,,,,
25,22,1,1,47,57:07.5
,,,,,
35,13,1,1,55,57:49.2
,,,,,
11,31,1,1,47,58:33.9
,,,,,
29,14,1,1,79,59:17.5
,,,,,
26,16,1,1,79,00:01.5
,,,,,
17,23,1,1,47,00:43.9
,,,,,
28,20,1,1,87,01:28.6
,,,,,
27,12,1,1,39,02:09.2
,,,,,
14,25,1,1,79,02:52.7
,,,,,
24,19,1,1,47,03:34.6
,,,,,
17,24,1,1,47,04:16.7
,,,,,
25,26,1,1,167,05:03.7
,,,,,
26,15,1,1,71,05:46.7
,,,,,
23,18,1,1,55,06:29.9
,,,,,
22,27,1,1,55,07:12.5
,,,,,
25,18,1,1,71,07:54.2
,,,,,
31,15,1,1,55,08:38.1
,,,,,
6,25,1,1,103,09:27.9
,,,,,
9,35,1,1,47,10:16.4
,,,,,
15,19,1,1,111,10:59.9
,,,,,
22,36,1,1,63,11:47.5
,,,,,
27,29,1,1,95,12:31.9
,,,,,
6,26,1,1,87,13:26.0
,,,,,
10,25,1,1,47,14:12.2
,,,,,
16,16,1,1,71,14:54.3
,,,,,
8,21,1,1,79,15:41.7
,,,,,
18,17,1,1,63,16:25.0
,,,,,
11,22,1,1,55,17:08.9
,,,,,
21,16,1,1,87,17:49.7
,,,,,
5,27,1,1,95,18:33.3
,,,,,
15,26,1,1,63,19:16.2
,,,,,
26,21,1,1,95,19:59.9
,,,,,
13,16,1,1,79,20:41.1
,,,,,
24,13,1,1,55,21:22.3
,,,,,
19,21,1,1,47,22:05.6
,,,,,
25,28,1,1,103,22:56.3
,,,,,
23,24,1,1,71,23:41.5
,,,,,
23,29,1,1,55,24:26.9
,,,,,
16,29,1,1,47,25:11.7
,,,,,
20,25,1,1,79,26:03.0
,,,,,
19,32,1,1,63,26:48.6
,,,,,
22,25,1,1,95,27:36.9
,,,,,
11,36,1,1,95,28:23.0
,,,,,
17,28,1,1,103,29:10.5
,,,,,
22,19,1,1,79,29:56.0
,,,,,
14,17,1,1,87,30:44.2
,,,,,
5,20,1,1,79,31:30.7
,,,,,
20,16,1,1,95,32:13.9
,,,,,
32,15,1,1,55,32:56.4
,,,,,
17,33,1,1,119,33:44.7
,,,,,
26,24,1,1,71,34:27.1
,,,,,
18,25,1,1,55,35:09.6
,,,,,
19,19,1,1,111,35:58.7
,,,,,
18,13,1,1,39,36:41.5
,,,,,
11,28,1,1,39,37:24.5
,,,,,
4,22,1,1,71,38:06.7
,,,,,
12,27,1,1,87,38:50.0
,,,,,
13,20,1,1,63,39:33.7
,,,,,
22,19,1,1,79,40:19.7
,,,,,
41,13,1,1,71,41:01.0
,,,,,
13,25,1,1,103,41:46.3
,,,,,
25,26,1,1,63,42:29.0
,,,,,
30,22,1,1,55,43:16.6
,,,,,
9,26,1,1,55,44:00.4
,,,,,
11,31,1,1,87,44:47.7
,,,,,
18,16,1,1,71,45:30.7
,,,,,
15,29,1,1,111,46:16.0
,,,,,
32,12,1,1,55,46:56.7
,,,,,
18,15,1,1,39,47:38.0
,,,,,
16,18,1,1,55,48:21.9
,,,,,
17,27,1,1,47,49:05.1
,,,,,
30,20,1,1,63,49:47.1
,,,,,
27,16,1,1,79,50:29.0
,,,,,
7,21,1,1,95,51:11.5
,,,,,
31,16,1,1,95,51:53.6
,,,,,
35,27,1,1,87,52:39.4
,,,,,
20,16,1,1,39,53:24.7
,,,,,
20,29,1,1,63,54:10.3
,,,,,
18,13,1,1,31,54:50.8
,,,,,
20,14,1,1,63,55:36.4
,,,,,
19,19,1,1,79,56:20.5
,,,,,
19,25,1,1,87,57:05.0
,,,,,
26,25,1,1,79,57:49.6
,,,,,
28,30,1,1,159,58:38.4
,,,,,
41,14,1,1,55,59:20.2
,,,,,
26,15,1,1,63,00:03.1
,,,,,
15,20,1,1,71,00:48.0
,,,,,
6,19,1,1,63,01:40.1
,,,,,
23,14,1,1,95,02:25.1
,,,,,
20,21,1,1,63,03:18.2
,,,,,
16,33,1,1,55,04:05.4
,,,,,
32,13,1,1,47,04:46.7
,,,,,
11,17,1,1,55,05:31.2
,,,,,
24,19,1,1,103,06:15.9
,,,,,
7,30,1,1,87,07:02.3
,,,,,
17,20,1,1,79,07:45.3
,,,,,
20,27,1,1,63,08:28.5
,,,,,
5,24,1,1,71,09:18.7
,,,,,
8,21,1,1,79,09:59.3
,,,,,
31,19,1,1,79,10:44.0
,,,,,
10,24,1,1,55,11:28.5
,,,,,
24,21,1,1,79,12:13.5
,,,,,
28,19,1,1,47,12:57.8
,,,,,
28,22,1,1,71,13:40.3
,,,,,
33,16,1,1,87,14:23.9
,,,,,
10,19,1,1,103,15:08.0
,,,,,
23,27,1,1,87,15:51.7
,,,,,
24,15,1,1,63,16:31.4
,,,,,
16,19,1,1,55,17:13.2
,,,,,
4,31,1,1,47,18:00.8
,,,,,
18,25,1,1,55,18:44.7
,,,,,
15,25,1,1,63,19:29.1
,,,,,
25,22,1,1,47,20:12.3
,,,,,
22,25,1,1,47,20:55.1
,,,,,
29,18,1,1,47,21:36.3
,,,,,
14,18,1,1,39,22:18.2
,,,,,
28,23,1,1,103,23:04.2
,,,,,
21,14,1,1,71,23:45.7
,,,,,
25,18,1,1,71,24:27.1
,,,,,
19,22,1,1,47,25:11.4
,,,,,
32,23,1,1,55,25:54.3
,,,,,
29,17,1,1,63,26:36.9
,,,,,
29,14,1,1,87,27:18.6
,,,,,
26,22,1,1,55,28:01.1
,,,,,
24,26,1,1,55,28:45.5
,,,,,
22,17,1,1,39,29:26.5
,,,,,
22,19,1,1,71,30:09.9
,,,,,
14,33,1,1,47,30:55.7
,,,,,
9,34,1,1,47,31:37.3
,,,,,
10,19,1,1,151,32:23.2
,,,,,
37,29,1,1,71,33:09.3
,,,,,
24,23,1,1,95,33:52.6
,,,,,
20,31,1,1,127,34:43.2
,,,,,
27,24,1,1,79,35:29.2
,,,,,
7,23,1,1,95,36:10.9
,,,,,
49,15,1,1,79,36:54.0
,,,,,
21,14,1,1,87,37:37.1
,,,,,
25,19,1,1,47,38:19.6
,,,,,
19,29,1,1,87,39:05.0
,,,,,
27,24,1,1,55,39:47.7
,,,,,
22,27,1,1,87,40:34.5
,,,,,
20,15,1,1,111,41:21.1
,,,,,
4,27,1,1,111,42:06.7
,,,,,
5,25,1,1,111,42:56.4
,,,,,
32,24,1,1,103,43:40.8
,,,,,
14,27,1,1,87,44:24.4
,,,,,
25,29,1,1,103,45:09.5
,,,,,
5,25,1,1,55,45:53.6
,,,,,
9,14,1,1,23,46:34.8
,,,,,
38,26,1,1,87,47:21.9
,,,,,
0,19,1,1,63,48:03.8
,,,,,
23,27,1,1,63,48:48.4
,,,,,
21,15,1,1,55,49:32.5
,,,,,
14,23,1,1,55,50:16.2
,,,,,
14,26,1,1,55,50:58.8
,,,,,
33,17,1,1,79,51:43.6
,,,,,
22,28,1,1,55,52:30.6
,,,,,
23,19,1,1,71,53:14.2
,,,,,
28,25,1,1,103,53:58.5
,,,,,
21,23,1,1,87,54:43.7
,,,,,
28,32,1,1,63,55:31.1
,,,,,
10,21,1,1,31,56:13.0
,,,,,
24,25,1,1,71,56:58.0
,,,,,
21,32,1,1,71,57:44.4
,,,,,
6,31,1,1,103,58:30.8
,,,,,
26,14,1,1,87,59:11.4
,,,,,
30,19,1,1,71,59:54.3
,,,,,
35,27,1,1,87,00:39.9
,,,,,
11,26,1,1,135,01:26.9
,,,,,
20,20,1,1,71,02:10.5
,,,,,
16,25,1,1,87,02:55.6
,,,,,
16,33,1,1,63,03:42.2
,,,,,
15,16,1,1,55,04:23.3
,,,,,
33,22,1,1,55,05:08.8
,,,,,
18,28,1,1,87,05:51.4
,,,,,
32,23,1,1,55,06:36.9
,,,,,
20,30,1,1,135,07:26.6
,,,,,
8,23,1,1,95,08:09.6
,,,,,
23,20,1,1,79,08:52.2
,,,,,
31,24,1,1,55,09:35.4
,,,,,
20,25,1,1,71,10:20.2
,,,,,
30,24,1,1,55,11:06.1
,,,,,
26,20,1,1,87,11:52.4
,,,,,
9,32,1,1,63,12:37.4
,,,,,
17,28,1,1,55,13:20.4
,,,,,
35,27,1,1,95,14:07.3
,,,,,
19,20,1,1,71,14:50.4
,,,,,
16,32,1,1,87,15:36.3
,,,,,
15,18,1,1,55,16:22.4
,,,,,
27,18,1,1,79,17:05.9
,,,,,
20,27,1,1,47,17:51.3
,,,,,
34,27,1,1,103,18:38.2
,,,,,
18,29,1,1,47,19:24.3
,,,,,
18,27,1,1,71,20:07.5
,,,,,
21,26,1,1,47,20:51.6
,,,,,
20,27,1,1,47,21:35.6
,,,,,
14,28,1,1,95,22:20.9
,,,,,
19,30,1,1,63,23:06.0
,,,,,
26,27,1,1,63,23:52.8
,,,,,
16,24,1,1,103,24:39.2
,,,,,
33,17,1,1,79,25:21.9
,,,,,
28,22,1,1,79,26:05.0
,,,,,
26,23,1,1,55,26:48.1
,,,,,
28,20,1,1,103,27:33.9
,,,,,
11,17,1,1,87,28:18.9
,,,,,
5,20,1,1,47,29:00.9
,,,,,
23,27,1,1,63,29:46.9
,,,,,
17,20,1,1,79,30:30.7
,,,,,
19,25,1,1,63,31:15.1
,,,,,
23,21,1,1,71,32:01.6
,,,,,
14,25,1,1,55,32:46.0
,,,,,
16,39,1,1,200,33:38.0
,,,,,
15,17,1,1,127,34:25.2
,,,,,
19,21,1,1,127,35:10.4
,,,,,
15,28,1,1,47,35:55.0
,,,,,
29,19,1,1,103,36:42.9
,,,,,
8,19,1,1,135,37:30.1
,,,,,
14,16,1,1,87,38:13.7
,,,,,
21,15,1,1,55,39:01.0
,,,,,
21,26,1,1,63,39:44.8
,,,,,
25,24,1,1,63,40:30.7
,,,,,
30,23,1,1,103,41:18.3
,,,,,
25,22,1,1,47,42:01.8
,,,,,
17,16,1,1,63,42:44.0
,,,,,
9,28,1,1,87,43:30.9
,,,,,
20,33,1,1,103,44:16.0
,,,,,
24,23,1,1,47,45:05.4
,,,,,
43,19,1,1,63,45:47.8
,,,,,
17,22,1,1,95,46:33.4
,,,,,
32,18,1,1,103,47:17.8
,,,,,
16,15,1,1,31,48:01.0
,,,,,
37,17,1,1,71,48:44.4
,,,,,
16,23,1,1,39,49:25.2
,,,,,
26,24,1,1,55,50:11.8
,,,,,
22,16,1,1,111,50:54.1
,,,,,
28,19,1,1,47,51:35.5
,,,,,
16,20,1,1,111,52:21.9
,,,,,
28,19,1,1,71,53:06.1
,,,,,
26,17,1,1,103,53:48.9
,,,,,
30,21,1,1,71,54:35.8
,,,,,
24,16,1,1,63,55:17.2
,,,,,
17,27,1,1,111,56:03.7
,,,,,
18,25,1,1,87,56:52.6
,,,,,
12,32,1,1,103,57:37.5
,,,,,
0,36,1,1,79,58:24.3
,,,,,
17,24,1,1,111,59:09.8
,,,,,
21,20,1,1,47,59:52.1
,,,,,
27,27,1,1,103,00:36.8
,,,,,
35,28,1,1,63,01:23.4
,,,,,
19,35,1,1,111,02:11.9
,,,,,
19,23,1,1,47,02:54.1
,,,,,
17,24,1,1,79,03:40.0
,,,,,
23,26,1,1,55,04:23.1
,,,,,
10,30,1,1,95,05:07.4
,,,,,
20,29,1,1,103,05:56.1
,,,,,
23,22,1,1,127,06:40.3
,,,,,
8,25,1,1,79,07:25.2
,,,,,
33,24,1,1,71,08:07.9
,,,,,
24,16,1,1,79,08:51.7
,,,,,
37,16,1,1,79,09:34.8
,,,,,
19,17,1,1,87,10:17.1
,,,,,
10,35,1,1,95,11:02.9
,,,,,
22,28,1,1,111,11:52.2
,,,,,
35,19,1,1,63,12:37.6
,,,,,
15,34,1,1,111,13:23.7
,,,,,
23,22,1,1,87,14:06.9
,,,,,
26,14,1,1,127,14:54.0
,,,,,
18,19,1,1,63,15:35.7
,,,,,
33,23,1,1,87,16:23.7
,,,,,
20,14,1,1,63,17:07.2
,,,,,
27,15,1,1,87,17:50.2
,,,,,
26,19,1,1,127,18:36.1
,,,,,
14,17,1,1,119,19:19.9
,,,,,
17,27,1,1,55,20:02.2
,,,,,
14,25,1,1,111,20:47.3
,,,,,
14,27,1,1,47,21:28.9
,,,,,
15,24,1,1,47,22:11.2
,,,,,
26,14,1,1,63,22:53.1
,,,,,
15,22,1,1,135,23:40.6
,,,,,
26,23,1,1,87,24:23.3
,,,,,
24,17,1,1,79,25:06.5
,,,,,
15,23,1,1,47,25:48.7
,,,,,
15,28,1,1,143,26:37.8
,,,,,
41,24,1,1,71,27:26.9
,,,,,
18,25,1,1,71,28:09.7
,,,,,
28,24,1,1,63,28:56.3
,,,,,
18,18,1,1,111,29:40.9
,,,,,
19,31,1,1,55,30:28.0
,,,,,
19,21,1,1,63,31:12.5
,,,,,
21,25,1,1,79,31:57.5
,,,,,
18,22,1,1,127,32:48.0
,,,,,
15,24,1,1,39,33:32.5
,,,,,
17,34,1,1,87,34:16.2
,,,,,
29,20,1,1,71,34:58.3
,,,,,
24,19,1,1,71,35:42.4
,,,,,
14,24,1,1,47,36:26.2
,,,,,
20,32,1,1,55,37:10.0
,,,,,
18,29,1,1,47,37:54.6
,,,,,
12,28,1,1,95,38:44.3
,,,,,
24,16,1,1,71,39:27.2
,,,,,
13,39,1,1,103,40:15.6
,,,,,
32,25,1,1,63,41:01.1
,,,,,
6,25,1,1,79,41:47.9
,,,,,
15,24,1,1,71,42:36.2
,,,,,
23,24,1,1,71,43:21.6
,,,,,
15,23,1,1,79,44:03.3
,,,,,
16,20,1,1,71,44:44.7
,,,,,
22,26,1,1,135,45:35.1
,,,,,
26,20,1,1,79,46:17.6
,,,,,
24,20,1,1,71,46:58.1
,,,,,
19,20,1,1,39,47:45.6
,,,,,
27,23,1,1,79,48:30.9
,,,,,
6,25,1,1,39,49:13.7
,,,,,
11,19,1,1,103,49:58.5
,,,,,
20,28,1,1,159,50:45.7
,,,,,
33,29,1,1,71,51:31.7
,,,,,
18,24,1,1,111,52:16.5
,,,,,
12,23,1,1,87,53:01.1
,,,,,
23,19,1,1,63,53:43.5
,,,,,
11,28,1,1,39,54:27.3
,,,,,
27,27,1,1,63,55:10.8
,,,,,
3,26,1,1,79,55:55.3
,,,,,
25,19,1,1,79,56:38.1
,,,,,
17,26,1,1,63,57:20.1
,,,,,
33,22,1,1,175,58:06.4
,,,,,
13,24,1,1,63,58:52.1
,,,,,
21,28,1,1,111,59:36.0
,,,,,
17,17,1,1,87,00:19.0
,,,,,
15,19,1,1,87,01:01.5
,,,,,
31,24,1,1,71,01:47.1
,,,,,
28,19,1,1,47,02:30.5
,,,,,
9,28,1,1,95,03:16.4
,,,,,
24,26,1,1,95,04:03.2
,,,,,
35,24,1,1,63,04:48.5
,,,,,
20,21,1,1,71,05:32.7
,,,,,
37,21,1,1,79,06:16.4
,,,,,
22,21,1,1,103,07:01.9
,,,,,
18,29,1,1,63,07:46.9
,,,,,
14,27,1,1,175,08:34.1
,,,,,
31,29,1,1,63,09:20.9
,,,,,
6,35,1,1,95,10:06.8
,,,,,
6,28,1,1,95,10:51.4
,,,,,
13,25,1,1,71,11:36.0
,,,,,
12,27,1,1,47,12:19.4
,,,,,
17,18,1,1,55,13:01.8
,,,,,
22,28,1,1,95,13:47.3
,,,,,
12,35,1,1,47,14:32.2
,,,,,
21,20,1,1,87,15:15.5
,,,,,
10,25,1,1,87,16:05.5
,,,,,
14,32,1,1,79,16:50.8
,,,,,
8,24,1,1,55,17:34.4
,,,,,
12,32,1,1,47,18:18.5
,,,,,
23,19,1,1,63,19:00.6
,,,,,
30,23,1,1,87,19:46.2
,,,,,
21,23,1,1,119,20:33.1
,,,,,
1,34,1,1,95,21:18.8
,,,,,
41,22,1,1,79,22:05.1
,,,,,
19,31,1,1,87,22:50.4
,,,,,
21,19,1,1,47,23:33.9
,,,,,
13,35,1,1,95,24:21.5
,,,,,
13,21,1,1,71,25:06.2
,,,,,
31,28,1,1,119,25:53.9
,,,,,
25,27,1,1,95,26:42.8
,,,,,
29,27,1,1,103,27:30.6
,,,,,
15,23,1,1,47,28:13.8
,,,,,
29,26,1,1,63,28:59.4
,,,,,
36,17,1,1,95,29:44.4
,,,,,
33,27,1,1,87,30:34.6
,,,,,
28,19,1,1,47,31:20.6
,,,,,
9,24,1,1,87,32:02.5
,,,,,
22,20,1,1,47,32:47.4
,,,,,
11,31,1,1,71,33:35.0
,,,,,
29,19,1,1,103,34:20.7
,,,,,
23,16,1,1,39,35:02.8
,,,,,
11,21,1,1,47,35:44.5
,,,,,
34,15,1,1,55,36:27.9
,,,,,
28,29,1,1,95,37:13.4
,,,,,
7,24,1,1,31,37:56.3
,,,,,
20,23,1,1,63,38:39.0
,,,,,
21,25,1,1,87,39:29.5
,,,,,
25,25,1,1,87,40:14.2
,,,,,
34,27,1,1,87,40:59.3
,,,,,
20,19,1,1,103,41:48.7
,,,,,
12,28,1,1,95,42:33.4
,,,,,
11,24,1,1,79,43:22.3
,,,,,
21,26,1,1,47,44:08.8
,,,,,
6,24,1,1,111,44:52.2
,,,,,
3,25,1,1,103,45:40.7
,,,,,
12,22,1,1,127,46:33.2
,,,,,
18,22,1,1,47,47:17.8
,,,,,
15,24,1,1,71,48:06.4
,,,,,
16,23,1,1,63,48:49.4
,,,,,
26,23,1,1,87,49:34.3
,,,,,
22,30,1,1,119,50:19.6
,,,,,
38,19,1,1,111,51:04.4
,,,,,
23,22,1,1,71,51:47.1
,,,,,
18,32,1,1,119,52:37.2
,,,,,
31,29,1,1,71,53:24.1
,,,,,
27,29,1,1,71,54:09.8
,,,,,
5,27,1,1,143,54:56.3
,,,,,
27,29,1,1,63,55:41.6
,,,,,
19,20,1,1,63,56:27.7
,,,,,
15,30,1,1,71,57:14.0
,,,,,
21,19,1,1,71,57:57.6
,,,,,
